,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.17570192113585895,-0.06671447076239823,-0.06732344727811049,-0.1544382107529776,-0.18341359094273602,0.9957178184509791,0.9764290761052419,0.8849459154834802,0.6175837763272997,0.2201151503936478,0.3799580277235718,0.6426123746719602,0.8087729627885069,0.8430817239755064,-0.07297580230616067,-0.19058060512359853
above_threshold_mean_0.3,0.17570192113585895,1.0,0.852081370701837,0.6610599892335643,0.254927957405289,0.17928070957539868,0.2141971855864343,0.30132961274476816,0.47578119742951347,0.6970045336787565,0.518597966153018,0.6278440633200996,0.4390764837494112,0.2662398644102012,0.24246791097503534,0.4096892828557958,0.7095597859542552
above_threshold_mean_0.5,-0.06671447076239823,0.852081370701837,1.0,0.8021598058677074,0.370160781575937,0.29957670244263507,-0.034831942668730236,0.05187928975169908,0.26063669167619946,0.5818520372114931,0.5575661547002221,0.5533922683534083,0.21869574725792343,-0.03264143563690196,-0.056711779153488996,0.5782681955374465,0.901395197279059
above_threshold_mean_0.7,-0.06732344727811049,0.6610599892335643,0.8021598058677074,1.0,0.6593249528968441,0.5679198068770608,-0.04067042090034318,0.032894825381872016,0.20300682154632932,0.4718106537245138,0.5744170984455959,0.4769526781508647,0.11016103391427226,-0.09517487046632124,-0.10690734136329991,0.6203676060044304,0.7014623219717496
above_threshold_mean_0.9,-0.1544382107529776,0.254927957405289,0.370160781575937,0.6593249528968441,1.0,0.9527755114056927,-0.14462267007603796,-0.1161456580983783,-0.03868725186730368,0.11771246887827198,0.531762667384429,0.21637865049458313,-0.09111453637036539,-0.1940828763205706,-0.20233665298432138,0.5908145752217618,0.3348296940655733
above_threshold_mean_0.95,-0.18341359094273602,0.17928070957539868,0.29957670244263507,0.5679198068770608,0.9527755114056927,1.0,-0.1763201500571967,-0.15404014702913665,-0.0892611112980284,0.05141498721485768,0.5012774628221519,0.15791459188479914,-0.1291745171926519,-0.2206015325348227,-0.23001101877397215,0.5596397805001466,0.27162758504136636
above_quantile_mean_0.3,0.9957178184509791,0.2141971855864343,-0.034831942668730236,-0.04067042090034318,-0.14462267007603796,-0.1763201500571967,1.0,0.9894970476414777,0.9069113367202746,0.6475487433550905,0.24365284974093265,0.4048629802839647,0.666599446537918,0.8210631014063656,0.8518069527622636,-0.0543886042984294,-0.164001929780824
above_quantile_mean_0.5,0.9764290761052419,0.30132961274476816,0.05187928975169908,0.032894825381872016,-0.1161456580983783,-0.15404014702913665,0.9894970476414777,1.0,0.948513727205437,0.7199738409259134,0.289948312697665,0.4536887658973151,0.6952162960096898,0.8200447059417266,0.8456505282282485,-0.016115017397480006,-0.08651412448269744
above_quantile_mean_0.7,0.8849459154834802,0.47578119742951347,0.26063669167619946,0.20300682154632932,-0.03868725186730368,-0.0892611112980284,0.9069113367202746,0.948513727205437,1.0,0.8723268959020254,0.3842707001547675,0.5502416139559922,0.7041162690936007,0.7512576963192248,0.7712592944620147,0.08034019197705207,0.10676556520474723
above_quantile_mean_0.9,0.6175837763272997,0.6970045336787565,0.5818520372114931,0.4718106537245138,0.11771246887827198,0.05141498721485768,0.6475487433550905,0.7199738409259134,0.8723268959020254,1.0,0.5415910352600767,0.6620994128928067,0.6279632931835004,0.5379403303949936,0.5431792947984658,0.2668964588615915,0.4133420369558353
patch_aggregation_10,0.2201151503936478,0.518597966153018,0.5575661547002221,0.5744170984455959,0.531762667384429,0.5012774628221519,0.24365284974093265,0.289948312697665,0.3842707001547675,0.5415910352600767,1.0,0.6315082262297288,0.33019249209339885,0.18918793318080881,0.17868077518336586,0.5896390487151861,0.43354721366510396
patch_aggregation_20,0.3799580277235718,0.6278440633200996,0.5533922683534083,0.4769526781508647,0.21637865049458313,0.15791459188479914,0.4048629802839647,0.4536887658973151,0.5502416139559922,0.6620994128928067,0.6315082262297288,1.0,0.6582630290693762,0.4214371929883588,0.39011590740865354,0.3775265411703356,0.4287792865660714
patch_aggregation_40,0.6426123746719602,0.4390764837494112,0.21869574725792343,0.11016103391427226,-0.09111453637036539,-0.1291745171926519,0.666599446537918,0.6952162960096898,0.7041162690936007,0.6279632931835004,0.33019249209339885,0.6582630290693762,1.0,0.8020649687100464,0.7657141595451181,0.10941249760873095,0.10800565103824941
patch_aggregation_80,0.8087729627885069,0.2662398644102012,-0.03264143563690196,-0.09517487046632124,-0.1940828763205706,-0.2206015325348227,0.8210631014063656,0.8200447059417266,0.7512576963192248,0.5379403303949936,0.18918793318080881,0.4214371929883588,0.8020649687100464,1.0,0.9765041467599758,-0.04364105354743232,-0.1513510354858167
patch_aggregation_100,0.8430817239755064,0.24246791097503534,-0.056711779153488996,-0.10690734136329991,-0.20233665298432138,-0.23001101877397215,0.8518069527622636,0.8456505282282485,0.7712592944620147,0.5431792947984658,0.17868077518336586,0.39011590740865354,0.7657141595451181,0.9765041467599758,1.0,-0.07358943134841256,-0.1798635465628436
class_mean_w_equal_weights,-0.07297580230616067,0.4096892828557958,0.5782681955374465,0.6203676060044304,0.5908145752217618,0.5596397805001466,-0.0543886042984294,-0.016115017397480006,0.08034019197705207,0.2668964588615915,0.5896390487151861,0.3775265411703356,0.10941249760873095,-0.04364105354743232,-0.07358943134841256,1.0,0.6029410032823622
class_mean_weighted_by_occurrence,-0.19058060512359853,0.7095597859542552,0.901395197279059,0.7014623219717496,0.3348296940655733,0.27162758504136636,-0.164001929780824,-0.08651412448269744,0.10676556520474723,0.4133420369558353,0.43354721366510396,0.4287792865660714,0.10800565103824941,-0.1513510354858167,-0.1798635465628436,0.6029410032823622,1.0
