Coverage,GMM (Mean Risk),GMM (Std Dev),GMM_pixel (Mean Risk),GMM_pixel (Std Dev),GMM_spatial (Mean Risk),GMM_spatial (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Mean (Mean Risk),Mean (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev)
0.07195571955719557,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.07380073800738007,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.07564575645756458,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.07749077490774908,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.07933579335793357,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.08118081180811808,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.08302583025830258,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.08487084870848709,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.08671586715867159,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.08856088560885608,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.09040590405904059,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.09225092250922509,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.0940959409594096,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.0959409594095941,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.09778597785977859,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.0996309963099631,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.1014760147601476,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.1033210332103321,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.10516605166051661,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.1070110701107011,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.1088560885608856,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.11070110701107011,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.11254612546125461,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.11439114391143912,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.11623616236162361,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.11808118081180811,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
0.11992619926199262,0.9999999999997715,2.1084898214454353e-13,0.9999802955663935,0.00044016370254735637,0.999980295566391,0.0004401637025478587,0.9999999999997081,2.4640902669630747e-13,0.9999999999999927,2.2292237315740602e-13,1.0000000000000517,9.343321566852673e-14,0.9999999999999012,2.1409353540836169e-13,0.9999999999998912,2.2002527741439154e-13,0.9999999999996664,2.3928572589314366e-13,0.9994573419851952,0.0057542469502427605,0.9999999999996795,2.5908810299386413e-13,0.9999999999998106,2.277916103659731e-13,0.9999999999996765,2.4152661942338596e-13,0.33645013461901246,0.10487469350028332,0.457925251717621,0.10634045966569784,0.4946328265039194,0.25774995770542186
