,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.7118847539015606,-0.23975990396158464,-0.3406002400960384,-0.2235294117647059,-0.1499639855942377,0.9834813925570228,0.9513085234093638,0.9122208883553421,0.7749819927971189,0.5739735894357743,0.3401200480192077,0.23198079231692678,0.4041776710684274,0.6094117647058823,0.6667466986794718,0.2580072028811525,0.6534933973589436,0.6751020408163265
above_threshold_mean_0.3,0.7118847539015606,1.0,-0.008115246098439376,-0.024153661464585835,-0.1264345738295318,-0.03452581032412965,0.7850660264105642,0.8587274909963986,0.8849459783913566,0.8265546218487395,0.7441536614645858,0.3709483793517407,0.24667466986794717,0.715438175270108,0.9040576230492197,0.9076110444177671,0.44643457382953183,0.6300600240096038,0.8824489795918368
above_threshold_mean_0.5,-0.23975990396158464,-0.008115246098439376,1.0,0.7357022809123649,0.3395438175270108,0.2783673469387755,-0.1702280912364946,-0.11270108043217288,0.01800720288115246,0.3129411764705882,0.28192076830732293,0.21286914765906362,0.3645138055222089,0.21248499399759904,0.1295078031212485,0.10847539015606243,0.021368547418967588,0.19222088835534212,0.033661464585834334
above_threshold_mean_0.7,-0.3406002400960384,-0.024153661464585835,0.7357022809123649,1.0,0.5154861944777911,0.40494597839135654,-0.27913565426170467,-0.21863145258103242,-0.09608643457382954,0.14477791116446578,0.08436974789915966,0.2409123649459784,0.23879951980792316,0.18665066026410565,0.050756302521008406,0.0385594237695078,0.08542617046818728,-0.08504201680672269,-0.033277310924369745
above_threshold_mean_0.9,-0.2235294117647059,-0.1264345738295318,0.3395438175270108,0.5154861944777911,1.0,0.9561104441776711,-0.2287154861944778,-0.2138295318127251,-0.15351740696278512,-0.019735894357743096,-0.004945978391356543,0.33915966386554625,0.27078031212484993,0.08360144057623049,-0.04192076830732293,-0.058535414165666266,0.2971908763505402,-0.024345738295318126,-0.08024009603841536
above_threshold_mean_0.95,-0.1499639855942377,-0.03452581032412965,0.2783673469387755,0.40494597839135654,0.9561104441776711,1.0,-0.15457382953181273,-0.1352701080432173,-0.08513805522208884,0.019255702280912366,0.02588235294117647,0.3677791116446579,0.28364945978391354,0.1400720288115246,0.039807923169267706,0.017430972388955582,0.3730612244897959,0.008019207683073229,0.010228091236494598
above_quantile_mean_0.3,0.9834813925570228,0.7850660264105642,-0.1702280912364946,-0.27913565426170467,-0.2287154861944778,-0.15457382953181273,1.0,0.9840576230492197,0.9548619447779112,0.8383673469387755,0.6396638655462185,0.35116446578631455,0.2556062424969988,0.46372148859543816,0.6871068427370949,0.7396398559423769,0.2771188475390156,0.6788475390156062,0.729171668667467
above_quantile_mean_0.5,0.9513085234093638,0.8587274909963986,-0.11270108043217288,-0.21863145258103242,-0.2138295318127251,-0.1352701080432173,0.9840576230492197,1.0,0.9852100840336134,0.878703481392557,0.7079471788715486,0.3723889555822329,0.2586794717887155,0.5335414165666267,0.7666266506602641,0.8180072028811525,0.30967587034813926,0.7072749099639856,0.780360144057623
above_quantile_mean_0.7,0.9122208883553421,0.8849459783913566,0.01800720288115246,-0.09608643457382954,-0.15351740696278512,-0.08513805522208884,0.9548619447779112,0.9852100840336134,1.0,0.9343097238895558,0.7681632653061224,0.43721488595438174,0.3157262905162065,0.5831932773109244,0.8029291716686675,0.8546938775510204,0.3333973589435774,0.7454021608643457,0.8137815126050421
above_quantile_mean_0.9,0.7749819927971189,0.8265546218487395,0.3129411764705882,0.14477791116446578,-0.019735894357743096,0.019255702280912366,0.8383673469387755,0.878703481392557,0.9343097238895558,1.0,0.8474909963985594,0.4739015606242497,0.44240096038415366,0.6355342136854741,0.7810324129651861,0.8236734693877551,0.3090036014405762,0.786218487394958,0.775750300120048
above_quantile_mean_fg_ratio,0.5739735894357743,0.7441536614645858,0.28192076830732293,0.08436974789915966,-0.004945978391356543,0.02588235294117647,0.6396638655462185,0.7079471788715486,0.7681632653061224,0.8474909963985594,1.0,0.3159183673469388,0.40302521008403364,0.6002881152460985,0.7381992797118847,0.7301320528211285,0.18818727490996398,0.9237454981992798,0.6987274909963985
patch_aggregation_10,0.3401200480192077,0.3709483793517407,0.21286914765906362,0.2409123649459784,0.33915966386554625,0.3677791116446579,0.35116446578631455,0.3723889555822329,0.43721488595438174,0.4739015606242497,0.3159183673469388,1.0,0.5323889555822329,0.43001200480192076,0.43529411764705883,0.45334933973589436,0.32677070828331334,0.34991596638655464,0.3679711884753902
patch_aggregation_20,0.23198079231692678,0.24667466986794717,0.3645138055222089,0.23879951980792316,0.27078031212484993,0.28364945978391354,0.2556062424969988,0.2586794717887155,0.3157262905162065,0.44240096038415366,0.40302521008403364,0.5323889555822329,1.0,0.535078031212485,0.22986794717887155,0.2314045618247299,0.10501800720288115,0.42453781512605043,0.2136374549819928
patch_aggregation_40,0.4041776710684274,0.715438175270108,0.21248499399759904,0.18665066026410565,0.08360144057623049,0.1400720288115246,0.46372148859543816,0.5335414165666267,0.5831932773109244,0.6355342136854741,0.6002881152460985,0.43001200480192076,0.535078031212485,1.0,0.7266746698679472,0.6556062424969988,0.20211284513805522,0.4763985594237695,0.657719087635054
