,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",gmm_normalized_score
mean,1.0,0.5183673469387755,-0.14775510204081632,-0.23428571428571426,-0.1461224489795918,-0.0873469387755102,0.9151020408163266,0.830204081632653,0.7616326530612245,0.5820408163265306,0.4057142857142857,0.23265306122448978,0.15591836734693879,0.27183673469387754,0.44,0.48244897959183675,0.17387755102040817,0.4857142857142857,0.4579591836734694
above_threshold_mean_0.3,0.5183673469387755,1.0,-0.005714285714285714,-0.013877551020408163,-0.09551020408163266,-0.036734693877551024,0.603265306122449,0.6848979591836735,0.7175510204081632,0.6391836734693878,0.5575510204081633,0.2473469387755102,0.17061224489795918,0.5281632653061225,0.7420408163265306,0.7355102040816327,0.3126530612244898,0.4448979591836735,0.7044897959183674
above_threshold_mean_0.5,-0.14775510204081632,-0.005714285714285714,1.0,0.5608163265306123,0.2146938775510204,0.17224489795918366,-0.09877551020408164,-0.04979591836734694,0.035102040816326535,0.2310204081632653,0.19836734693877553,0.15591836734693879,0.24244897959183673,0.14285714285714285,0.09224489795918367,0.08897959183673469,0.018775510204081632,0.1346938775510204,0.012244897959183673
above_threshold_mean_0.7,-0.23428571428571426,-0.013877551020408163,0.5608163265306123,1.0,0.36,0.2751020408163265,-0.1951020408163265,-0.1526530612244898,-0.08081632653061226,0.07918367346938775,0.04979591836734694,0.16408163265306122,0.1657142857142857,0.12163265306122449,0.035102040816326535,0.035102040816326535,0.06938775510204082,-0.06285714285714286,-0.03183673469387755
above_threshold_mean_0.9,-0.1461224489795918,-0.09551020408163266,0.2146938775510204,0.36,1.0,0.836734693877551,-0.14938775510204083,-0.13959183673469389,-0.10040816326530612,-0.015510204081632652,-0.0024489795918367346,0.2359183673469388,0.1820408163265306,0.059591836734693884,-0.036734693877551024,-0.04653061224489796,0.20653061224489797,-0.007346938775510204,-0.061224489795918366
above_threshold_mean_0.95,-0.0873469387755102,-0.036734693877551024,0.17224489795918366,0.2751020408163265,0.836734693877551,1.0,-0.09061224489795917,-0.07428571428571429,-0.044897959183673466,0.023673469387755105,0.020408163265306124,0.25551020408163266,0.20489795918367348,0.10530612244897959,0.022040816326530613,0.012244897959183673,0.27183673469387754,0.02857142857142857,-0.005714285714285714
above_quantile_mean_0.3,0.9151020408163266,0.603265306122449,-0.09877551020408164,-0.1951020408163265,-0.14938775510204083,-0.09061224489795917,1.0,0.9085714285714286,0.830204081632653,0.6473469387755102,0.4546938775510204,0.23265306122448978,0.15918367346938775,0.30448979591836733,0.5085714285714286,0.5608163265306123,0.18693877551020407,0.5020408163265306,0.516734693877551
above_quantile_mean_0.5,0.830204081632653,0.6848979591836735,-0.04979591836734694,-0.1526530612244898,-0.13959183673469389,-0.07428571428571429,0.9085714285714286,1.0,0.9118367346938776,0.7126530612244898,0.52,0.2457142857142857,0.17551020408163268,0.36326530612244895,0.5804081632653061,0.6326530612244898,0.20979591836734693,0.5216326530612244,0.5755102040816327
above_quantile_mean_0.7,0.7616326530612245,0.7175510204081632,0.035102040816326535,-0.08081632653061226,-0.10040816326530612,-0.044897959183673466,0.830204081632653,0.9118367346938776,1.0,0.7975510204081633,0.5787755102040816,0.2914285714285714,0.22122448979591836,0.4122448979591837,0.6228571428571429,0.6718367346938776,0.22612244897959186,0.5608163265306123,0.6146938775510205
above_quantile_mean_0.9,0.5820408163265306,0.6391836734693878,0.2310204081632653,0.07918367346938775,-0.015510204081632652,0.023673469387755105,0.6473469387755102,0.7126530612244898,0.7975510204081633,1.0,0.676734693877551,0.3142857142857143,0.31918367346938775,0.46122448979591835,0.6130612244897958,0.6424489795918367,0.20326530612244897,0.6195918367346939,0.5918367346938775
above_quantile_mean_fg_ratio,0.4057142857142857,0.5575510204081633,0.19836734693877553,0.04979591836734694,-0.0024489795918367346,0.020408163265306124,0.4546938775510204,0.52,0.5787755102040816,0.676734693877551,1.0,0.22612244897959186,0.27346938775510204,0.43183673469387757,0.5608163265306123,0.5510204081632653,0.13142857142857142,0.7795918367346939,0.5036734693877551
patch_aggregation_10,0.23265306122448978,0.2473469387755102,0.15591836734693879,0.16408163265306122,0.2359183673469388,0.25551020408163266,0.23265306122448978,0.2457142857142857,0.2914285714285714,0.3142857142857143,0.22612244897959186,1.0,0.3812244897959184,0.2979591836734694,0.28,0.29959183673469386,0.21306122448979592,0.23755102040816328,0.2359183673469388
patch_aggregation_20,0.15591836734693879,0.17061224489795918,0.24244897959183673,0.1657142857142857,0.1820408163265306,0.20489795918367348,0.15918367346938775,0.17551020408163268,0.22122448979591836,0.31918367346938775,0.27346938775510204,0.3812244897959184,1.0,0.3746938775510204,0.14122448979591837,0.13795918367346938,0.08081632653061226,0.2979591836734694,0.13306122448979593
patch_aggregation_40,0.27183673469387754,0.5281632653061225,0.14285714285714285,0.12163265306122449,0.059591836734693884,0.10530612244897959,0.30448979591836733,0.36326530612244895,0.4122448979591837,0.46122448979591835,0.43183673469387757,0.2979591836734694,0.3746938775510204,1.0,0.5379591836734694,0.4595918367346939,0.1346938775510204,0.34530612244897957,0.4677551020408163
patch_aggregation_80,0.44,0.7420408163265306,0.09224489795918367,0.035102040816326535,-0.036734693877551024,0.022040816326530613,0.5085714285714286,0.5804081632653061,0.6228571428571429,0.6130612244897958,0.5608163265306123,0.28,0.14122448979591837,0.5379591836734694,1.0,0.830204081632653,0.26040816326530614,0.46122448979591835,0.5967346938775511
patch_aggregation_100,0.48244897959183675,0.7355102040816327,0.08897959183673469,0.035102040816326535,-0.04653061224489796,0.012244897959183673,0.5608163265306123,0.6326530612244898,0.6718367346938776,0.6424489795918367,0.5510204081632653,0.29959183673469386,0.13795918367346938,0.4595918367346939,0.830204081632653,1.0,0.276734693877551,0.4579591836734694,0.593469387755102
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.17387755102040817,0.3126530612244898,0.018775510204081632,0.06938775510204082,0.20653061224489797,0.27183673469387754,0.18693877551020407,0.20979591836734693,0.22612244897959186,0.20326530612244897,0.13142857142857142,0.21306122448979592,0.08081632653061226,0.1346938775510204,0.26040816326530614,0.276734693877551,1.0,0.11346938775510204,0.28816326530612246
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.4857142857142857,0.4448979591836735,0.1346938775510204,-0.06285714285714286,-0.007346938775510204,0.02857142857142857,0.5020408163265306,0.5216326530612244,0.5608163265306123,0.6195918367346939,0.7795918367346939,0.23755102040816328,0.2979591836734694,0.34530612244897957,0.46122448979591835,0.4579591836734694,0.11346938775510204,1.0,0.44326530612244897
gmm_normalized_score,0.4579591836734694,0.7044897959183674,0.012244897959183673,-0.03183673469387755,-0.061224489795918366,-0.005714285714285714,0.516734693877551,0.5755102040816327,0.6146938775510205,0.5918367346938775,0.5036734693877551,0.2359183673469388,0.13306122448979593,0.4677551020408163,0.5967346938775511,0.593469387755102,0.28816326530612246,0.44326530612244897,1.0
